id , name, adusers, ddownloads, lastupdated, minv, maxv, isMailExt, #Auth, Authors, A1Id,  A2Id,  A3Id, cTB52, cTB60, cTB68b, cTB68,homepage_url,support_url
49667,SoundPlus,138,75,2011-07-04,2.0,24.0,0,1,Carlos Laufer,4874273,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/soundplus/,None
50723,TB Tabloc,1,21,2011-02-10,3.0,3.1,0,1,asukaze,90132,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tb-tabloc/,None
51740,Toggle Proxy,40,122,2015-04-03,3.0,51.0,0,1,trigano,5038481,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/toggle-proxy-51740/,None
53625,Peachphone : virtual phone (Android/iPhone),4,5,2011-01-21,3.0,37.0,0,1,Peachphone team,5102201,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/flysms-send-webcam-video-by-mm/,{u'en-US': u'http://peachphone.com/contacts/'}
54035,Thunderbird Conversations,21287,833,2019-08-27,68.0,100,1,2,Jonathan Protzenko; Standard8,343,14169072,,2017-08-31,2018-07-28,2099-01-01,2019-07-22,https://addons.thunderbird.net/en-US/thunderbird/addon/gmail-conversation-view/,{u'en-US': u'https://github.com/protz/thunderbird-conversations/wiki/faq'; u'pl': u'http://wiki.github.com/protz/GMail-Conversation-View/wiki'}
54317,Disable "You",159,30,2009-12-29,3.0,49.0,0,1,JasnaPaka,2792,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/disable-you/,None
54809,dictCheck,6,63,2015-08-31,2.0,44.0,0,1,ksla,5070216,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dictcheck/,{u'en-US': u'http://ksla.cba.pl'; u'pl': u'http://ksla.cba.pl'}
55093,DeleteSimilar,1,0,2011-01-27,3.0,31.0,0,1,FileAnt,4046898,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/deletesimilar/,None
55539,Close Tab By Double Click,0,21,2009-12-29,3.0,3.0,0,1,akruglov,4797936,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/close-tab-by-double-clic-55539/,None
55669,Get All Mail Button,888,79,2010-02-10,1.0,60.0,0,1,Mark S Baines,9572,,,2009-12-19,2009-12-19,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/get-allmail-button/,None
55673,ExecMail,6,23,2012-09-25,5.0,31.0,0,1,kzmi,212790,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/execmail/,None
56935,Identity Chooser,7407,135,2018-08-31,59.0,60.0,0,1,speedball2001,1680847,,,2015-07-14,2018-08-08,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/identity-chooser/,None
57219,SortPref,1281,30,2018-12-24,60.0,60.0,0,1,Ryan Lee,9429,,,2099-01-01,2018-12-12,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sortpref/,None
57295,Read2Me "speechify the web",0,43,2016-06-16,0.9,50.0,0,1,Jim Massey,56838,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/read2me-speechify-the-web/,None
57534,Delete Trash Button,386,14,2019-06-01,1.0,60.0,0,1,Mark S Baines,9572,,,2010-01-02,2019-06-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/delete_trash_button/,None
57803,Eortologio - Greek Namedays Calendar (Thunderbird),0,22,2011-09-15,3.0,3.1,0,1,Constantinos Valakas,3454900,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/eortologio-greek-nameday-57803/,{u'el': u'http://eortologio.valakas.com'; u'en-US': u'http://eortologio.valakas.com'}
57991,Contact Photos,345,164,2017-11-23,3.0,59.0,0,1,Josh Geenen,2233840,,,2017-04-14,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/contact-photos/,{u'en-US': u'http://pirules.org/forum/index.php'}
58034,Display Contact Photo,165,47,2015-09-17,38.0,39.0,0,1,Samuel Mueller,5104689,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/display-contact-photo/,None
58857,ThunderCal,262,40,2010-06-23,3.0,24.0,0,1,Michael Grafl,5115653,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thundercal/,None
59195,G-Hub Lite,5129,193,2018-04-26,57.0,65.0,0,1,Chris Schiffner,3014939,,,2015-11-23,2018-04-26,2018-04-26,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/g-hub-lite_google-tabs/,{u'en-US': u'https://www.schiffner.com/index.php/software/g-hub-lite/'}
59267,Autohide Tabbar,1,28,2011-04-14,3.0,3.1,0,1,Zen,4933217,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/autohide-tabbar/,{u'zh-CN': u'http://cn.toptip.ca/p/support.html'; u'en-US': u'http://www.toptip.ca/p/support.html'; u'zh-TW': u'http://cn.toptip.ca/p/support.html'}
59455,tasks & mails,110,33,2014-08-09,3.1,31.0,0,1,gilles.orsini,5121701,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tasks-mails/,None
60146,Character Palette,18,32,2010-03-19,3.0,18.0,0,1,Ryan Li,2048206,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/charpick/,{u'en-US': u'http://github.com/ryanli/charpick'}
60152,TheRealURL,20,25,2012-02-15,2.0,14.0,0,1,Nir Yariv,5128015,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/therealurl/,{u'en-US': u'http://niryariv.wordpress.com'}
60265,Saved Password Editor,1057,3262,2017-10-31,45.0,52.0,0,1,Daniel Dawson,2192507,,,2016-11-25,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/saved-password-editor/,{u'en-US': u'https://groups.google.com/forum/#!forum/ddawson-addonssupport'}
62573,SUNBIRD Button-**32** bit version-for Firefox 4.* and Thunderbird 3.*,0,21,2011-02-12,2.0,3.3,0,1,Foxfan100,13994,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sunbird-button-32-bit-version-/,None
62574,SUNBIRD Calendar button- **64 bit** version for Firefox 4.* and Thunderbird 3.*,0,22,2011-02-12,2.0,3.3,0,1,Foxfan100,13994,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sunbird-calendar-button-64-bit/,None
64758,XNote++,20388,349,2019-08-29,68.0,68.0,1,1,Lorenz Froihofer,5066124,,,2016-09-16,2018-04-25,2099-01-01,2019-07-14,https://addons.thunderbird.net/en-US/thunderbird/addon/xnotepp/,{u'en-US': u'http://www.froihofer.net/xnote/'}
66590,Is It Compatible?,52,23,2011-09-25,3.0,10.0,0,1,eternicode,252126,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/is-it-compatible/,{u'en-US': u'https://bitbucket.org/eternicode/isitcompatible/issues'}
67147,AddressBookTab,1278,34,2012-09-05,3.0,28.0,0,1,pastisman,1891102,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/addressbooktab/,{u'en-US': u'http://pastisman-addons.goodforum.net/addressbooktab-f5/'}
69742,Splash! (Compatibility Update),0,21,2011-01-21,1.5,3.3,0,1,sdbinwiiexe,4291321,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/splash-36-update/,None
69999,NoComposeAccount,440,21,2018-12-07,60.0,62.0,0,1,mital,5159251,,,2099-01-01,2018-12-04,2018-12-04,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/nocomposeaccount/,None
70001,ThunderTabs,82,35,2016-09-23,3.0,52.0,0,1,realgt,5159518,,,2016-09-23,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thundertabs/,None
70768,Google Calendar Tab,2097,260,2011-10-18,3.1,31.0,0,1,Bryan Clark,879821,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/google-calendar-tab/,None
72199,Docky Unread Count,12,21,2015-04-09,2.0,39.0,0,1,lpiepiora,1153544,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/docky-unread-count/,{u'en-US': u'http://github.com/lpiepiora/docky-thunderbird/'}
75777,QuickPasswords,740,83,2018-05-08,22.0,60.0,0,1,Realraven (Axel Grude),66492,,,2017-02-17,2018-05-07,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/quickpasswords/,{u'en-US': u'http://quickpasswords.mozdev.org/bugs.html'}
75914,THUNDER!Box,31,31,2010-07-26,3.0,31.0,0,1,Honolulu Henk,4154908,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thunderbox/,{u'en-US': u'https://sourceforge.net/projects/thunderbox/support'}
76838,Right Encoding,141,83,2015-09-14,31.0,38.0,0,1,JoungKyun,1915043,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/right-encoding-76838/,None
77491,Free/Busy,130,35,2011-09-27,2.0,19.0,0,1,John Leveille,4912703,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/freebusy/,None
78231,xultray for gecko 1.9.2,0,46,2010-06-08,3.1,3.1,0,1,zhsoft88,5179883,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/xultray-for-gecko-192/,None
78232,xultray for gecko 1.9.1,0,47,2010-05-31,3.0,3.0,0,1,zhsoft88,5179883,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/xultray-for-gecko-191/,None
78238,Asterisk Click2Dial,199,43,2011-06-14,3.1,3.1,0,1,Jonathan SEMCZYK,5183548,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/asterisk-click2dial/,{u'en-US': u'https://answers.launchpad.net/click2dial-firefox-extension'}
87434,Quicker Filer,116,37,2014-09-29,24.0,33.0,0,1,Eivind Rovik,5202575,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/quicker-filer/,None
87440,Add Birthdays To Calendar,2,24,2011-02-06,3.0,3.1,0,2,Jens Ober; Stefan Puch,5196056,5379273,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/add-birthdays-to-calendar/,None
90003,LocalFolders,6953,80,2019-08-16,60.0,100,1,2,philoux; Christopher Leidigh,1793295,14161498,,2099-01-01,2019-02-07,2019-02-07,2019-02-07,https://addons.thunderbird.net/en-US/thunderbird/addon/localfolder/,{u'en-US': u'https://github.com/cleidigh/Localfolder-TB/issues'}
91129,LightningButton,14506,466,2019-06-16,68.0,100,1,1,rsjtdrjgfuzkfg,5162928,,,2016-10-06,2018-04-03,2099-01-01,2019-06-02,https://addons.thunderbird.net/en-US/thunderbird/addon/lightningbutton/,None
97408,Custom Alarms,2,25,2011-02-10,3.0,3.2,0,1,Philipp Kewisch,85036,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/custom-alarms/,None
101360,QuickFileMail,17,50,2014-07-30,3.0,31.0,0,1,vblavet,1449503,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/quickfilemail/,{u'en-US': u'http://www.phpconcept.net/quick-file-mail'}
106452,CorrectLink,0,21,2010-04-26,2.0,3.3,0,1,Shadow912,1707673,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/correctlink/,{u'en-US': u'http://mozilla-ext-ja.way-nifty.com/blog/correctlink/index.html'; u'ja': u'http://mozilla-ext-ja.way-nifty.com/blog/correctlink/index.html'}
108534,Thunderbird Are Go,0,22,2012-02-14,11.0,31.0,0,1,saneyuki_s,5164440,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thunderbird-are-go/,None
110114,Nepali Patro,0,21,2010-04-01,2.0,9.0,0,1,Nepalipatro,5248211,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/nepali-patro-110114/,None
111151,Babylon Dictionary Word Search,45,44,2014-06-25,3.0,25.0,0,1,marioalv,1760619,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/babylon-dictionary-word-search/,None
116388,Automatic Dictionary,5225,306,2018-11-02,40.0,64.0,0,1,beltrachi,2814460,,,2017-04-11,2018-04-24,2018-11-02,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/automatic-dictionary-switching/,{u'de': u'http://github.com/beltrachi/automatic_dictionary'; u'en-US': u'http://github.com/beltrachi/automatic_dictionary'; u'es': u'http://beltrachi.github.com/automatic_dictionary/index-es.html'}
118642,Telephone Message,13,21,2011-05-19,1.5,13.0,0,1,Wesley Computers,5256486,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/telephone-message/,None
121180,ZenbuShiitake,0,22,2011-04-02,1.0,2.0,0,1,Makoto1987,1440682,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/zenbushiitake/,None
121405,WebChanges,1,21,2011-01-26,3.0,24.0,0,1,rsjtdrjgfuzkfg,5162928,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/webchanges/,None
123887,Gnome Integration,101,32,2015-04-04,2.0,31.0,0,1,vaites,5256402,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/gnome-integration/,{u'en-US': u'https://github.com/vaites/gnome-integration-thunderbird'; u'es': u'https://github.com/vaites/gnome-integration-thunderbird'}
125952,Bulk List Filter,0,21,2010-05-18,3.0,3.1,0,1,mixedpuppy,2940110,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/bulk-list-filter/,None
125953,Mailing List Manager,0,22,2010-05-18,3.1,3.2,0,1,mixedpuppy,2940110,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mailing-list-manager/,None
126517,SortRecipients,40,21,2012-01-14,1.5,9.0,0,1,masoff,5261738,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sortrecipients/,None
126534,Dissociate Occurrence,1,22,2010-05-28,2.0,3.1,0,1,Konstantinos Natsakis,81732,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dissociate-occurrence/,None
129690,Empty 'em,128,31,2016-06-29,33.0,49.0,0,2,AuthorsEnc,494546,5501695,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/empty-em/,{u'en-US': u'http://groups.google.com/group/empty-em-support'}
138988,Change Referer Button,8,42,2012-11-09,2.0,36.0,0,1,cK-LFC,5278157,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/change-referer-button/,{u'en-US': u'https://addons.mozilla.org/en-US/firefox/user/5278157/'}
141504,Export All Certificates,3,65,2011-03-31,3.0,3.3,0,1,simosx,206778,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/export-all-certificates/,{u'en-US': u'http://simos.info/blog/'}
141866,Quick Web Search,24,21,2010-04-24,1.5,31.0,0,1,NetLoad,5277246,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/quick-web-search/,{u'en-US': u'http://netload.biz/2010/04/12/quickwebsearch/'}
142878,DontPhishMe,8,24,2015-03-01,2.0,25.0,0,1,MyCERT,6603888,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dontphishme/,{u'en-US': u'https://www.mycert.org.my/online_form/index.html'}
146357,BNR Exchange Rates,2,23,2010-05-21,3.0,31.0,0,1,Stefan Radulescu,5277500,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/bnr-exchange-rates/,None
146367,Color Source,0,21,2010-06-22,3.0,3.1,0,1,Brett Zamir,120243,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/color-source/,{u'en-US': u'http://blog.brett-zamir.me/?p=142'}
153352,RunBeforeGetMail,0,21,2011-02-02,1.5,3.1,0,1,Micah Brandon,4896027,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/runbeforegetmail/,None
156142,Folder Categories,51,23,2013-05-01,10.0,31.0,0,1,Joshua Cranmer,5301712,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/folder-categories/,None
156146,ftnQuoter,2,22,2011-01-21,2.0,3.3,0,1,pushken_vbane,5301977,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/ftnquoter/,None
157773,DSN Settings,3,26,2011-02-18,3.0,3.1,0,1,Trustedbird,4660347,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dsn-settings/,{u'en-US': u'http://www.trustedbird.org/'}
158397,Auto Resize Image,15829,5136,2018-12-24,3.3,60.0,0,1,TrVTrV,5250414,,,2016-09-12,2018-08-26,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/auto-resize-image/,{u'en-US': u'http://dev.arqendra.net'}
159030,RealPrevNextButtons,5,21,2010-05-13,3.0,3.3,0,1,Shadow912,1707673,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/realprevnextbuttons/,{u'en-US': u'http://mozilla-ext-ja.way-nifty.com/blog/realprevnextbuttons/index.html'; u'ja': u'http://mozilla-ext-ja.way-nifty.com/blog/realprevnextbuttons/index.html'}
161710,More Snooze,788,32,2019-01-31,60.5,60.0,0,2,Cyrille Nocus; peci1,2657359,5697171,,2099-01-01,2018-09-07,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/more-snooze/,{u'en-US': u'https://github.com/peci1/more-snooze/issues'}
161748,Close tab on ESC,2721,88,2018-05-02,3.0,60.0,0,1,David Winter,5322005,,,2016-12-01,2018-05-02,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/close-tab-on-esc/,None
161820,AlertSwitch,580,25,2018-08-31,2.0,65.0,0,1,Tomasz Krajewski,3315471,,,2010-05-17,2010-05-17,2010-05-17,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/alertswitch/,None
161924,Show Address Only,4310,56,2011-07-15,3.0,65.0,0,1,R.I.P.,776161,,,2011-07-09,2011-07-09,2011-07-09,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/show-address-only/,None
161938,IMEStatus,0,25,2010-10-11,3.1,3.3,0,1,Shadow912,1707673,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/imestatus/,{u'en-US': u'http://mozilla-ext-ja.way-nifty.com/blog/imestatus/index.html'; u'ja': u'http://mozilla-ext-ja.way-nifty.com/blog/imestatus/index.html'}
162023,Directory Contact Tabs,0,23,2011-03-21,3.0,3.1,0,1,Trustedbird,4660347,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/directory-contact-tabs/,{u'en-US': u'http://www.trustedbird.org/'}
162140,Get Selected Mails,1144,40,2018-08-31,3.0,60.0,0,1,TrVTrV,5250414,,,2016-10-08,2018-08-26,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/get-selected-mails/,{u'en-US': u'http://dev.arqendra.net'}
162149,Sensitive Attachment Guard,0,46,2011-05-03,3.0,3.0,0,1,CECID,5345587,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sensitive-attachment-guard/,{u'en-US': u'http://community.cecid.hku.hk/'}
175989,Subject Manager,2140,73,2018-11-01,3.0,60.0,0,1,TrVTrV,5250414,,,2016-10-03,2018-08-30,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/subject-manager/,None
176736,Imap-ACL-Extension,2207,48,2015-10-11,24.0,60.0,0,1,ds-10,5351245,,,2015-10-08,2015-10-08,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/imap-acl-extension/,None
180637,Windows Contacts Loader,208,32,2012-11-17,14.0,31.0,0,1,Andreas Schaller,3715332,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/windows-contacts-loader/,None
182393,Teamworkx Thunderbird Integration for Jira,344,76,2019-06-19,60.0,60.0,0,2,holle2de; Sebastian Gerdes,5321361,5345566,,2016-09-23,2018-08-24,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/create-jira-issue/,{u'en-US': u'https://jira.catworkx.de/servicedesk/customer/portal/7'}
184619,Hindi Pop up,1,29,2016-02-14,1.5,48.0,0,1,shantanu Oak,199480,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/hindi-pop-up-184619/,None
187593,Unified Search,162,73,2017-10-20,31.0,57.0,0,1,IagoSRL,3290806,,,2017-10-19,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/unified-search-187593/,{u'en-US': u'https://twitter.com/#!/iagosrl'}
191033,New Mail Attention,438,43,2011-09-15,3.0,39.0,0,1,Giovanni Coriasco,1224279,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/new-mail-attention/,None
